date,admin1,admin2,market,market_id,latitude,category,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,longitude,commodity
15/01/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.13,0.22,39.67,Maize
15/01/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1480,20.58,39.67,Maize (white)
15/01/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,33.63,0.47,39.67,Beans
15/01/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,3246,45.15,39.67,Beans (dry)
15/01/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,17,0.24,38.02,Maize (white)
15/01/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,1249.99,17.39,38.02,Potatoes (Irish)
15/01/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,1800,25.03,38.02,Sorghum
15/01/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,39,0.54,38.02,Beans (dry)
15/01/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,21,0.29,37.98,Maize (white)
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.36,36.82,Bread
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,15.48,0.22,36.82,Maize
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1399,19.46,36.82,Maize (white)
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,664.43,9.24,36.82,Potatoes (Irish)
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,1960,27.26,36.82,Sorghum
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,22,0.31,36.82,"Milk (cow, pasteurized)"
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,115,1.6,36.82,Oil (vegetable)
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,42.31,0.59,36.82,Beans
15/01/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,3175,44.16,36.82,Beans (dry)
15/01/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,30,0.42,41.86,Maize (white)
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.84,0.21,34.75,Maize
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1320,18.36,34.75,Maize (white)
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,1074.07,14.94,34.75,Potatoes (Irish)
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1600,22.25,34.75,Sorghum
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,39.61,0.55,34.75,Beans
15/01/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,4000,55.63,34.75,Beans (dry)
15/01/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,26,0.36,35.6,Maize (white)
15/01/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,12.96,0.18,35.28,Maize
15/01/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,1192,16.58,35.28,Maize (white)
15/01/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,45.85,0.64,35.28,Beans
15/01/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,2799,38.93,35.28,Beans (dry)
15/02/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.41,0.23,39.67,Maize
15/02/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1523,21.24,39.67,Maize (white)
15/02/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,39.48,0.55,39.67,Beans
15/02/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,3400,47.42,39.67,Beans (dry)
15/02/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,18,0.25,38.02,Maize (white)
15/02/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,1555.55,21.7,38.02,Potatoes (Irish)
15/02/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,2000,27.89,38.02,Sorghum
15/02/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,42,0.59,38.02,Beans (dry)
15/02/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22,0.31,37.98,Maize (white)
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.36,36.82,Bread
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.41,0.23,36.82,Maize
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1488,20.75,36.82,Maize (white)
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,694.44,9.69,36.82,Potatoes (Irish)
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2260,31.52,36.82,Sorghum
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,25,0.35,36.82,"Milk (cow, pasteurized)"
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120,1.67,36.82,Oil (vegetable)
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,47.1,0.66,36.82,Beans
15/02/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,3485,48.61,36.82,Beans (dry)
15/02/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,29,0.4,41.86,Maize (white)
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,17.83,0.25,34.75,Maize
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1456,20.31,34.75,Maize (white)
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,1184.99,16.53,34.75,Potatoes (Irish)
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1600,22.32,34.75,Sorghum
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,42.79,0.6,34.75,Beans
15/02/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,4000,55.79,34.75,Beans (dry)
15/02/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,28,0.39,35.6,Maize (white)
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.12,0.18,35.28,Maize
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,1304,18.19,35.28,Maize (white)
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,1038.33,14.48,35.28,Potatoes (Irish)
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,1504,20.98,35.28,Sorghum
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,44.02,0.61,35.28,Beans
15/02/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,3150,43.93,35.28,Beans (dry)
15/03/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.98,0.23,39.67,Maize
15/03/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1476,20.4,39.67,Maize (white)
15/03/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,44.69,0.62,39.67,Beans
15/03/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,3958.75,54.72,39.67,Beans (dry)
15/03/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,18,0.25,38.02,Maize (white)
15/03/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,1722.21,23.8,38.02,Potatoes (Irish)
15/03/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,2000,27.64,38.02,Sorghum
15/03/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,47,0.65,38.02,Beans (dry)
15/03/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22,0.3,37.98,Maize (white)
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.36,36.82,Bread
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.91,0.23,36.82,Maize
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1500,20.73,36.82,Maize (white)
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,961.11,13.28,36.82,Potatoes (Irish)
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2250,31.1,36.82,Sorghum
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,25,0.35,36.82,"Milk (cow, pasteurized)"
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,108,1.49,36.82,Oil (vegetable)
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,42.31,0.58,36.82,Beans
15/03/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,3760,51.97,36.82,Beans (dry)
15/03/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,27,0.37,41.86,Maize (white)
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.75,0.2,34.75,Maize
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1554.55,21.49,34.75,Maize (white)
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,1872.91,25.89,34.75,Potatoes (Irish)
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1595,22.05,34.75,Sorghum
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,54.52,0.75,34.75,Beans
15/03/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,4515,62.4,34.75,Beans (dry)
15/03/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27,0.37,35.6,Maize (white)
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.31,0.18,35.28,Maize
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,1162.22,16.06,35.28,Maize (white)
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,875.97,12.11,35.28,Potatoes (Irish)
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,1115.75,15.42,35.28,Sorghum
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,50.54,0.7,35.28,Beans
15/03/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,3305,45.68,35.28,Beans (dry)
15/04/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,17.17,0.24,39.67,Maize
15/04/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1595,22.44,39.67,Maize (white)
15/04/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,43.84,0.62,39.67,Beans
15/04/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,3995,56.2,39.67,Beans (dry)
15/04/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,19,0.27,38.02,Maize (white)
15/04/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,1555.55,21.88,38.02,Potatoes (Irish)
15/04/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,2000,28.14,38.02,Sorghum
15/04/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,53,0.75,38.02,Beans (dry)
15/04/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,24,0.34,37.98,Maize (white)
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.37,36.82,Bread
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,17.02,0.24,36.82,Maize
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1540,21.66,36.82,Maize (white)
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,1388.88,19.54,36.82,Potatoes (Irish)
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2310,32.5,36.82,Sorghum
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,25,0.35,36.82,"Milk (cow, pasteurized)"
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,110,1.55,36.82,Oil (vegetable)
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,47.1,0.66,36.82,Beans
15/04/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,4310,60.63,36.82,Beans (dry)
15/04/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,28,0.39,41.86,Maize (white)
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,16.6,0.23,34.75,Maize
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1520,21.38,34.75,Maize (white)
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,1911.11,26.88,34.75,Potatoes (Irish)
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1600,22.51,34.75,Sorghum
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,50.15,0.71,34.75,Beans
15/04/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,4640,65.27,34.75,Beans (dry)
15/04/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,30,0.42,35.6,Maize (white)
15/04/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,14.19,0.2,35.28,Maize
15/04/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,796.1,11.2,35.28,Potatoes (Irish)
15/04/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,1035,14.56,35.28,Sorghum
15/04/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,48.6,0.68,35.28,Beans
15/04/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,3060,43.05,35.28,Beans (dry)
15/05/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,19.12,0.27,39.67,Maize
15/05/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1739.47,24.26,39.67,Maize (white)
15/05/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,39.73,0.55,39.67,Beans
15/05/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,3978.95,55.49,39.67,Beans (dry)
15/05/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,22,0.31,38.02,Maize (white)
15/05/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,51,0.71,38.02,Beans (dry)
15/05/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22,0.31,37.98,Maize (white)
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.36,36.82,Bread
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,17.71,0.25,36.82,Maize
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1624.76,22.66,36.82,Maize (white)
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,1624.99,22.66,36.82,Potatoes (Irish)
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2014.29,28.09,36.82,Sorghum
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,25,0.35,36.82,"Milk (cow, pasteurized)"
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120,1.67,36.82,Oil (vegetable)
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,49.72,0.69,36.82,Beans
15/05/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,4505,62.83,36.82,Beans (dry)
15/05/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,25,0.35,41.86,Maize (white)
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,18.77,0.26,34.75,Maize
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1720,23.99,34.75,Maize (white)
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,1111.1,15.5,34.75,Potatoes (Irish)
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1400,19.53,34.75,Sorghum
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,48.09,0.67,34.75,Beans
15/05/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,4543,63.36,34.75,Beans (dry)
15/05/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,26,0.36,35.6,Maize (white)
15/05/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,15.58,0.22,35.28,Maize
15/05/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,690.05,9.62,35.28,Potatoes (Irish)
15/05/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,1031.58,14.39,35.28,Sorghum
15/05/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,53.6,0.75,35.28,Beans
15/05/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,3311,46.18,35.28,Beans (dry)
15/06/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,20.1,0.27,39.67,Maize
15/06/2006,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,1814.75,24.67,39.67,Maize (white)
15/06/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,28.23,0.38,39.67,Beans
15/06/2006,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,2706.25,36.79,39.67,Beans (dry)
15/06/2006,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,22,0.3,38.02,Maize (white)
15/06/2006,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,53,0.72,38.02,Beans (dry)
15/06/2006,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,20,0.27,37.98,Maize (white)
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,26,0.35,36.82,Bread
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.96,0.23,36.82,Maize
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,1550.91,21.09,36.82,Maize (white)
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,861.1,11.71,36.82,Potatoes (Irish)
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,1978.07,26.89,36.82,Sorghum
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,22,0.3,36.82,"Milk (cow, pasteurized)"
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120,1.63,36.82,Oil (vegetable)
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,33.07,0.45,36.82,Beans
15/06/2006,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,3017,41.02,36.82,Beans (dry)
15/06/2006,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,22,0.3,41.86,Maize (white)
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,19.3,0.26,34.75,Maize
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,1714,23.3,34.75,Maize (white)
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,586.11,7.97,34.75,Potatoes (Irish)
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,1220,16.59,34.75,Sorghum
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,38.51,0.52,34.75,Beans
15/06/2006,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,3340,45.41,34.75,Beans (dry)
15/06/2006,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27,0.37,35.6,Maize (white)
15/06/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,17.03,0.23,35.28,Maize
15/06/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,1549,21.06,35.28,Maize (white)
