date,admin1,admin2,market,market_id,latitude,category,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,longitude,commodity
2006-01-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.13,0.22,39.67,Maize
2006-01-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,16.444444444444443,20.58,39.67,Maize (white)
2006-01-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,33.63,0.47,39.67,Beans
2006-01-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,36.06666666666667,45.15,39.67,Beans (dry)
2006-01-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,17.0,0.24,38.02,Maize (white)
2006-01-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,24.9998,17.39,38.02,Potatoes (Irish)
2006-01-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,20.0,25.03,38.02,Sorghum
2006-01-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,39.0,0.54,38.02,Beans (dry)
2006-01-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,21.0,0.29,37.98,Maize (white)
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.36,36.82,Bread
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,15.48,0.22,36.82,Maize
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,15.544444444444444,19.46,36.82,Maize (white)
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,13.288599999999999,9.24,36.82,Potatoes (Irish)
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,21.77777777777778,27.26,36.82,Sorghum
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.044,0.31,36.82,"Milk (cow, pasteurized)"
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,115.0,1.6,36.82,Oil (vegetable)
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,42.31,0.59,36.82,Beans
2006-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,35.27777777777778,44.16,36.82,Beans (dry)
2006-01-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,30.0,0.42,41.86,Maize (white)
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.84,0.21,34.75,Maize
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,14.666666666666666,18.36,34.75,Maize (white)
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,21.481399999999997,14.94,34.75,Potatoes (Irish)
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,17.77777777777778,22.25,34.75,Sorghum
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,39.61,0.55,34.75,Beans
2006-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,44.44444444444444,55.63,34.75,Beans (dry)
2006-01-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,26.0,0.36,35.6,Maize (white)
2006-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,12.96,0.18,35.28,Maize
2006-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,13.244444444444444,16.58,35.28,Maize (white)
2006-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,45.85,0.64,35.28,Beans
2006-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,31.1,38.93,35.28,Beans (dry)
2006-02-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.41,0.23,39.67,Maize
2006-02-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,16.92222222222222,21.24,39.67,Maize (white)
2006-02-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,39.48,0.55,39.67,Beans
2006-02-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,37.77777777777778,47.42,39.67,Beans (dry)
2006-02-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,18.0,0.25,38.02,Maize (white)
2006-02-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,31.111,21.7,38.02,Potatoes (Irish)
2006-02-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,22.22222222222222,27.89,38.02,Sorghum
2006-02-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,42.0,0.59,38.02,Beans (dry)
2006-02-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.31,37.98,Maize (white)
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.36,36.82,Bread
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.41,0.23,36.82,Maize
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,16.533333333333335,20.75,36.82,Maize (white)
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,13.888800000000002,9.69,36.82,Potatoes (Irish)
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,25.11111111111111,31.52,36.82,Sorghum
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.05,0.35,36.82,"Milk (cow, pasteurized)"
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120.0,1.67,36.82,Oil (vegetable)
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,47.1,0.66,36.82,Beans
2006-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,38.72222222222222,48.61,36.82,Beans (dry)
2006-02-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,29.0,0.4,41.86,Maize (white)
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,17.83,0.25,34.75,Maize
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,16.177777777777777,20.31,34.75,Maize (white)
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,23.6998,16.53,34.75,Potatoes (Irish)
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,17.77777777777778,22.32,34.75,Sorghum
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,42.79,0.6,34.75,Beans
2006-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,44.44444444444444,55.79,34.75,Beans (dry)
2006-02-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,28.0,0.39,35.6,Maize (white)
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.12,0.18,35.28,Maize
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,14.488888888888889,18.19,35.28,Maize (white)
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,20.766599999999997,14.48,35.28,Potatoes (Irish)
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,16.711111111111112,20.98,35.28,Sorghum
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,44.02,0.61,35.28,Beans
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,35.0,43.93,35.28,Beans (dry)
2006-03-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,16.98,0.23,39.67,Maize
2006-03-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,16.4,20.4,39.67,Maize (white)
2006-03-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,44.69,0.62,39.67,Beans
2006-03-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,43.986111111111114,54.72,39.67,Beans (dry)
2006-03-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,18.0,0.25,38.02,Maize (white)
2006-03-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,34.4442,23.8,38.02,Potatoes (Irish)
2006-03-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,22.22222222222222,27.64,38.02,Sorghum
2006-03-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,47.0,0.65,38.02,Beans (dry)
2006-03-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.3,37.98,Maize (white)
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.36,36.82,Bread
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.91,0.23,36.82,Maize
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,16.666666666666668,20.73,36.82,Maize (white)
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,19.2222,13.28,36.82,Potatoes (Irish)
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,25.0,31.1,36.82,Sorghum
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.05,0.35,36.82,"Milk (cow, pasteurized)"
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,108.0,1.49,36.82,Oil (vegetable)
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,42.31,0.58,36.82,Beans
2006-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,41.77777777777778,51.97,36.82,Beans (dry)
2006-03-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,27.0,0.37,41.86,Maize (white)
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.75,0.2,34.75,Maize
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,17.272777777777776,21.49,34.75,Maize (white)
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,37.458200000000005,25.89,34.75,Potatoes (Irish)
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,17.72222222222222,22.05,34.75,Sorghum
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,54.52,0.75,34.75,Beans
2006-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,50.166666666666664,62.4,34.75,Beans (dry)
2006-03-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27.0,0.37,35.6,Maize (white)
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.31,0.18,35.28,Maize
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,12.913555555555556,16.06,35.28,Maize (white)
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,17.5194,12.11,35.28,Potatoes (Irish)
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,12.397222222222222,15.42,35.28,Sorghum
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,50.54,0.7,35.28,Beans
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,36.72222222222222,45.68,35.28,Beans (dry)
2006-04-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,17.17,0.24,39.67,Maize
2006-04-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,17.72222222222222,22.44,39.67,Maize (white)
2006-04-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,43.84,0.62,39.67,Beans
2006-04-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,44.388888888888886,56.2,39.67,Beans (dry)
2006-04-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,19.0,0.27,38.02,Maize (white)
2006-04-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,31.111,21.88,38.02,Potatoes (Irish)
2006-04-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,22.22222222222222,28.14,38.02,Sorghum
2006-04-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,53.0,0.75,38.02,Beans (dry)
2006-04-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,24.0,0.34,37.98,Maize (white)
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.37,36.82,Bread
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,17.02,0.24,36.82,Maize
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,17.11111111111111,21.66,36.82,Maize (white)
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,27.777600000000003,19.54,36.82,Potatoes (Irish)
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,25.666666666666668,32.5,36.82,Sorghum
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.05,0.35,36.82,"Milk (cow, pasteurized)"
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,110.0,1.55,36.82,Oil (vegetable)
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,47.1,0.66,36.82,Beans
2006-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,47.888888888888886,60.63,36.82,Beans (dry)
2006-04-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,28.0,0.39,41.86,Maize (white)
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,16.6,0.23,34.75,Maize
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,16.88888888888889,21.38,34.75,Maize (white)
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,38.2222,26.88,34.75,Potatoes (Irish)
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,17.77777777777778,22.51,34.75,Sorghum
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,50.15,0.71,34.75,Beans
2006-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,51.55555555555556,65.27,34.75,Beans (dry)
2006-04-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,30.0,0.42,35.6,Maize (white)
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,14.19,0.2,35.28,Maize
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,15.922,11.2,35.28,Potatoes (Irish)
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,11.5,14.56,35.28,Sorghum
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,48.6,0.68,35.28,Beans
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,34.0,43.05,35.28,Beans (dry)
2006-05-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,19.12,0.27,39.67,Maize
2006-05-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,19.327444444444446,24.26,39.67,Maize (white)
2006-05-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,39.73,0.55,39.67,Beans
2006-05-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,44.21055555555555,55.49,39.67,Beans (dry)
2006-05-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.31,38.02,Maize (white)
2006-05-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,51.0,0.71,38.02,Beans (dry)
2006-05-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.31,37.98,Maize (white)
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.36,36.82,Bread
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,17.71,0.25,36.82,Maize
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,18.052888888888887,22.66,36.82,Maize (white)
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,32.4998,22.66,36.82,Potatoes (Irish)
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,22.381,28.09,36.82,Sorghum
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.05,0.35,36.82,"Milk (cow, pasteurized)"
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120.0,1.67,36.82,Oil (vegetable)
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,49.72,0.69,36.82,Beans
2006-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,50.05555555555556,62.83,36.82,Beans (dry)
2006-05-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,25.0,0.35,41.86,Maize (white)
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,18.77,0.26,34.75,Maize
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,19.11111111111111,23.99,34.75,Maize (white)
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,22.221999999999998,15.5,34.75,Potatoes (Irish)
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,15.555555555555555,19.53,34.75,Sorghum
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,48.09,0.67,34.75,Beans
2006-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,50.477777777777774,63.36,34.75,Beans (dry)
2006-05-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,26.0,0.36,35.6,Maize (white)
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,15.58,0.22,35.28,Maize
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,13.800999999999998,9.62,35.28,Potatoes (Irish)
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,11.462,14.39,35.28,Sorghum
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,53.6,0.75,35.28,Beans
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,36.78888888888889,46.18,35.28,Beans (dry)
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,20.1,0.27,39.67,Maize
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,20.163888888888888,24.67,39.67,Maize (white)
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,28.23,0.38,39.67,Beans
2006-06-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,30.069444444444443,36.79,39.67,Beans (dry)
2006-06-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.3,38.02,Maize (white)
2006-06-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,53.0,0.72,38.02,Beans (dry)
2006-06-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,20.0,0.27,37.98,Maize (white)
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.065,0.35,36.82,Bread
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,16.96,0.23,36.82,Maize
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,17.232333333333333,21.09,36.82,Maize (white)
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,17.222,11.71,36.82,Potatoes (Irish)
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,21.978555555555555,26.89,36.82,Sorghum
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.044,0.3,36.82,"Milk (cow, pasteurized)"
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,120.0,1.63,36.82,Oil (vegetable)
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,33.07,0.45,36.82,Beans
2006-06-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,33.522222222222226,41.02,36.82,Beans (dry)
2006-06-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,22.0,0.3,41.86,Maize (white)
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,19.3,0.26,34.75,Maize
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,19.044444444444444,23.3,34.75,Maize (white)
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,11.7222,7.97,34.75,Potatoes (Irish)
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,13.555555555555555,16.59,34.75,Sorghum
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,38.51,0.52,34.75,Beans
2006-06-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,37.111111111111114,45.41,34.75,Beans (dry)
2006-06-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27.0,0.37,35.6,Maize (white)
